0.272727272727,11.0,7.0,37.0,45.0
0.0,13.0,0.0,10.0,12.0
0.733333333333,15.0,14.0,140.0,198.0
0.705882352941,85.0,50.0,329.0,720.0
1.0,14.0,87.0,372.0,729.0
0.980392156863,51.0,49.0,177.0,540.0
0.938775510204,49.0,50.0,141.0,198.0
0.693181818182,88.0,41.0,213.0,560.0
1.0,16.0,50.0,300.0,691.0
0.686274509804,51.0,0.0,0.0,5.0
0.75,12.0,37.0,164.0,412.0
0.9375,16.0,38.0,106.0,196.0
0.925925925926,27.0,38.0,150.0,399.0
0.342105263158,39.0,154.0,530.0,954.0
0.153846153846,78.0,32.0,137.0,353.0
0.840336134454,119.0,1.0,1.0,4.0
0.166666666667,6.0,104.0,339.0,631.0
0.909090909091,22.0,0.0,0.0,5.0
0.866666666667,15.0,31.0,175.0,500.0
0.666666666667,12.0,102.0,361.0,671.0
0.96875,32.0,22.0,146.0,392.0
0.95,40.0,91.0,301.0,632.0
0.19512195122,41.0,9.0,103.0,305.0
0.764705882353,34.0,105.0,436.0,816.0
0.806451612903,31.0,148.0,426.0,759.0
0.92,25.0,141.0,403.0,734.0
1.0,12.0,147.0,438.0,814.0
0.76,25.0,40.0,259.0,609.0
1.0,5.0,70.0,309.0,665.0
0.84375,32.0,91.0,341.0,713.0
0.975,40.0,119.0,351.0,670.0
0.170731707317,41.0,75.0,303.0,725.0
0.818181818182,33.0,112.0,384.0,784.0
0.928571428571,126.0,146.0,456.0,880.0
0.954545454545,22.0,139.0,445.0,862.0
0.878571428571,141.0,112.0,349.0,637.0
0.906976744186,43.0,30.0,168.0,438.0
0.923076923077,13.0,111.0,487.0,1037.0
0.0,14.0,0.0,1.0,7.0
0.904761904762,21.0,52.0,251.0,542.0
0.892857142857,29.0,138.0,426.0,806.0
0.9,10.0,63.0,218.0,526.0
1.0,11.0,3.0,23.0,117.0
0.6,5.0,187.0,545.0,1032.0
0.9,10.0,95.0,312.0,588.0
1.0,7.0,116.0,375.0,742.0
0.228070175439,57.0,162.0,513.0,1015.0
0.0,10.0,70.0,287.0,579.0
0.950819672131,61.0,155.0,462.0,871.0
0.913043478261,23.0,0.0,2.0,12.0
0.972222222222,36.0,0.0,6.0,15.0
1.0,8.0,0.0,0.0,7.0
0.761904761905,21.0,6.0,26.0,65.0
0.857142857143,7.0,0.0,3.0,65.0
0.9,10.0,79.0,204.0,396.0
0.904761904762,21.0,100.0,218.0,411.0
0.5,2.0,56.0,290.0,625.0
0.8,75.0,11.0,107.0,220.0
0.931034482759,58.0,106.0,241.0,473.0
0.90243902439,41.0,73.0,190.0,371.0
0.84375,96.0,87.0,207.0,390.0
0.84375,64.0,47.0,136.0,288.0
0.894736842105,19.0,71.0,186.0,370.0
0.161290322581,62.0,56.0,206.0,513.0
0.847826086957,46.0,0.0,0.0,0.0
0.0555555555556,18.0,6.0,30.0,49.0
0.114285714286,35.0,92.0,381.0,788.0
0.848837209302,86.0,11.0,30.0,48.0
0.0,23.0,0.0,1.0,7.0
0.852713178295,129.0,11.0,31.0,42.0
0.763157894737,38.0,12.0,28.0,41.0
1.0,10.0,35.0,197.0,413.0
0.859649122807,57.0,1.0,10.0,28.0
0.827586206897,29.0,3.0,31.0,72.0
0.763157894737,38.0,3.0,102.0,193.0
0.966666666667,60.0,96.0,216.0,348.0
0.933333333333,15.0,96.0,207.0,337.0
0.969696969697,33.0,41.0,186.0,473.0
0.9375,32.0,34.0,162.0,305.0
0.653846153846,26.0,12.0,74.0,281.0
1.0,21.0,8.0,51.0,169.0
0.666666666667,9.0,19.0,119.0,467.0
0.51724137931,29.0,8.0,10.0,10.0
0.947826086957,115.0,23.0,153.0,333.0
0.916666666667,24.0,98.0,216.0,347.0
0.95652173913,23.0,48.0,203.0,375.0
0.931034482759,29.0,47.0,147.0,467.0
1.0,7.0,94.0,213.0,344.0
0.989690721649,97.0,17.0,135.0,364.0
0.96875,32.0,83.0,194.0,286.0
0.93023255814,43.0,23.0,154.0,333.0
0.857142857143,21.0,33.0,128.0,344.0
0.911764705882,34.0,83.0,207.0,332.0
0.988636363636,88.0,26.0,177.0,353.0
0.902654867257,114.0,21.0,126.0,301.0
0.96,25.0,8.0,92.0,184.0
0.474576271186,118.0,2.0,12.0,27.0
0.0181818181818,55.0,2.0,13.0,35.0
0.85,40.0,9.0,40.0,108.0
0.731958762887,97.0,10.0,44.0,89.0
0.818181818182,22.0,27.0,103.0,387.0
0.917525773196,97.0,78.0,206.0,363.0
0.888888888889,9.0,8.0,57.0,182.0
0.571428571429,14.0,13.0,110.0,313.0
0.89552238806,67.0,41.0,173.0,377.0
0.8,10.0,24.0,70.0,175.0
0.0,4.0,0.0,0.0,7.0
0.958333333333,24.0,96.0,213.0,333.0
0.824561403509,57.0,33.0,158.0,384.0
0.878787878788,99.0,83.0,209.0,364.0
0.941176470588,85.0,51.0,193.0,337.0
0.761904761905,42.0,68.0,189.0,353.0
0.875,32.0,33.0,201.0,434.0
0.0217391304348,92.0,84.0,193.0,291.0
0.860759493671,79.0,95.0,212.0,336.0
0.717391304348,46.0,69.0,205.0,374.0
0.914285714286,140.0,105.0,213.0,335.0
0.853333333333,75.0,13.0,116.0,191.0
0.636363636364,22.0,18.0,145.0,203.0
0.91,100.0,12.0,123.0,196.0
0.833333333333,18.0,1.0,5.0,9.0
0.875,16.0,2.0,4.0,5.0
0.9375,16.0,1.0,3.0,4.0
0.738095238095,42.0,6.0,7.0,9.0
0.791666666667,24.0,6.0,20.0,89.0
0.722222222222,36.0,1.0,3.0,9.0
1.0,5.0,0.0,0.0,2.0
0.883720930233,43.0,41.0,162.0,264.0
0.923076923077,13.0,21.0,39.0,52.0
0.666666666667,3.0,19.0,87.0,235.0
0.944444444444,18.0,18.0,85.0,230.0
0.933333333333,180.0,26.0,100.0,174.0
0.872881355932,118.0,10.0,10.0,10.0
0.756097560976,83.0,9.0,10.0,10.0
0.746268656716,68.0,29.0,100.0,201.0
0.121621621622,74.0,7.0,57.0,170.0
0.913043478261,23.0,1.0,32.0,90.0
1.0,4.0,0.0,17.0,55.0
0.933333333333,15.0,13.0,37.0,49.0
0.833333333333,6.0,2.0,20.0,52.0
0.6,5.0,0.0,1.0,15.0
0.944444444444,54.0,18.0,39.0,48.0
0.918367346939,49.0,25.0,41.0,49.0
0.8,30.0,1.0,17.0,37.0
0.896551724138,29.0,2.0,10.0,32.0
0.9,50.0,14.0,40.0,50.0
0.952380952381,21.0,11.0,95.0,221.0
0.803921568627,53.0,32.0,98.0,260.0
0.8125,32.0,47.0,136.0,205.0
0.888888888889,54.0,9.0,65.0,182.0
0.825,40.0,23.0,84.0,239.0
0.952380952381,21.0,10.0,40.0,99.0
0.8125,32.0,21.0,116.0,241.0
0.880434782609,92.0,53.0,130.0,214.0
1.0,3.0,40.0,120.0,201.0
0.827586206897,58.0,19.0,71.0,173.0
0.75,16.0,59.0,141.0,199.0
0.895833333333,48.0,29.0,137.0,242.0
1.0,1.0,25.0,133.0,239.0
0.830769230769,131.0,12.0,69.0,140.0
0.958333333333,24.0,46.0,132.0,199.0
0.16935483871,124.0,43.0,128.0,181.0
0.692307692308,13.0,51.0,126.0,209.0
0.96875,32.0,60.0,141.0,196.0
0.965517241379,29.0,52.0,129.0,210.0
0.866666666667,45.0,40.0,113.0,206.0
0.913793103448,58.0,55.0,142.0,190.0
0.95867768595,121.0,22.0,79.0,234.0
0.888888888889,81.0,37.0,111.0,202.0
1.0,33.0,11.0,59.0,138.0
0.52,25.0,28.0,81.0,263.0
1.0,19.0,6.0,61.0,176.0
1.0,40.0,1.0,3.0,64.0
0.851851851852,27.0,3.0,25.0,106.0
0.916666666667,36.0,0.0,30.0,73.0
0.625,8.0,4.0,29.0,57.0
0.945945945946,37.0,21.0,47.0,84.0
0.774193548387,31.0,21.0,48.0,79.0
0.8,20.0,23.0,48.0,64.0
0.894736842105,19.0,5.0,36.0,83.0
0.0390625,128.0,23.0,55.0,67.0
0.153846153846,39.0,23.0,54.0,66.0
0.0,12.0,0.0,1.0,9.0
0.95652173913,23.0,0.0,1.0,31.0
0.978723404255,47.0,24.0,54.0,66.0
0.857142857143,21.0,0.0,6.0,12.0
1.0,8.0,1.0,7.0,15.0
0.869565217391,23.0,13.0,64.0,140.0
0.901234567901,81.0,67.0,140.0,208.0
0.8,5.0,0.0,4.0,12.0
0.90243902439,41.0,0.0,4.0,9.0
0.916666666667,12.0,4.0,18.0,89.0
0.910714285714,56.0,5.0,6.0,19.0
0.83606557377,61.0,0.0,1.0,1.0
0.958333333333,72.0,11.0,61.0,136.0
0.727272727273,22.0,1.0,4.0,8.0
0.941176470588,34.0,0.0,5.0,10.0
0.857142857143,14.0,1.0,1.0,4.0
0.842857142857,70.0,61.0,136.0,196.0
0.692307692308,26.0,31.0,102.0,178.0
0.958762886598,97.0,38.0,119.0,182.0
0.771428571429,70.0,24.0,74.0,163.0
0.939393939394,33.0,59.0,136.0,190.0
0.818181818182,11.0,45.0,130.0,191.0
0.866666666667,15.0,1.0,11.0,32.0
0.728813559322,59.0,85.0,146.0,275.0
0.761904761905,21.0,0.0,1.0,5.0
0.933333333333,30.0,68.0,138.0,205.0
0.896551724138,29.0,54.0,134.0,189.0
0.95652173913,69.0,58.0,137.0,197.0
0.954022988506,87.0,80.0,144.0,238.0
0.865384615385,52.0,85.0,144.0,263.0
0.905172413793,117.0,13.0,54.0,136.0
0.977777777778,90.0,9.0,112.0,211.0
0.666666666667,21.0,6.0,33.0,72.0
0.0,24.0,0.0,2.0,5.0
0.807692307692,26.0,0.0,0.0,1.0
0.892857142857,28.0,0.0,3.0,3.0
0.947368421053,19.0,2.0,2.0,2.0
0.727272727273,11.0,0.0,1.0,5.0
1.0,4.0,0.0,1.0,1.0
0.966666666667,30.0,0.0,0.0,0.0
0.037037037037,27.0,0.0,0.0,1.0
0.964285714286,28.0,1.0,1.0,4.0
0.777777777778,18.0,1.0,1.0,3.0
0.1,10.0,0.0,0.0,1.0
0.928571428571,14.0,5.0,5.0,6.0
0.936170212766,47.0,5.0,29.0,96.0
1.0,4.0,19.0,50.0,139.0
0.5,14.0,0.0,0.0,0.0
0.848484848485,33.0,15.0,42.0,122.0
0.75,4.0,228.0,570.0,980.0
0.894736842105,19.0,74.0,356.0,720.0
